Namespace(augment=False, batchSize=32, beta1=0.5, cuda=True, data='lung', decay_lr=False, dropout=0.5, earlystop=False, experiment='sb37', imgSize=299, init='normal', lr=0.001, metadata=False, method='average', model='', nc=3, ngpu=1, niter=25, nonlinearity='relu', optimizer='Adam')

old comet version (0.1.68) detected. current: 1.0.10 please update your comet lib with command: `pip install --no-cache-dir --upgrade comet_ml`

Experiment is live on comet.ml https://www.comet.ml/charrrrtreuse/general/30070a2e0f964a85af9689ab1d61bcf7

Random Seed:  5033
Loading from: TCGA-LUAD
Loading from: TCGA-LUSC
Loading from: Solid_Tissue_Normal
Finished loading train dataset: 461823 samples
Loading from: TCGA-LUAD
Loading from: TCGA-LUSC
Loading from: Solid_Tissue_Normal
Finished loading valid dataset: 105872 samples
Class encoding:
{'Solid_Tissue_Normal': 0, 'TCGA-LUAD': 1, 'TCGA-LUSC': 2}
cancer_CNN (
  (conv1): BasicConv2d (
    (conv): Conv2d(3, 16, kernel_size=(5, 5), stride=(2, 2), padding=(1, 1))
    (bn): BatchNorm2d(16, eps=0.001, momentum=0.1, affine=True)
    (relu): ReLU ()
    (dropout): Dropout (p = 0.5)
  )
  (conv2): BasicConv2d (
    (conv): Conv2d(16, 32, kernel_size=(3, 3), stride=(1, 1))
    (bn): BatchNorm2d(32, eps=0.001, momentum=0.1, affine=True)
    (relu): ReLU ()
    (dropout): Dropout (p = 0.5)
  )
  (conv3): BasicConv2d (
    (conv): Conv2d(32, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (bn): BatchNorm2d(64, eps=0.001, momentum=0.1, affine=True)
    (relu): ReLU ()
    (dropout): Dropout (p = 0.5)
  )
  (conv4): BasicConv2d (
    (conv): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (bn): BatchNorm2d(64, eps=0.001, momentum=0.1, affine=True)
    (relu): ReLU ()
    (dropout): Dropout (p = 0.5)
  )
  (conv5): BasicConv2d (
    (conv): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (bn): BatchNorm2d(128, eps=0.001, momentum=0.1, affine=True)
    (relu): ReLU ()
    (dropout): Dropout (p = 0.5)
  )
  (conv6): BasicConv2d (
    (conv): Conv2d(128, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (bn): BatchNorm2d(64, eps=0.001, momentum=0.1, affine=True)
    (relu): ReLU ()
    (dropout): Dropout (p = 0.5)
  )
  (linear): Linear (5184 -> 3)
)
No early stopping implemented
[1/25][8493/14432] Training Loss: 0.848287 
[1/25][8494/14432] Training Loss: 0.864200 
[1/25][8495/14432] Training Loss: 0.586367 
[1/25][8496/14432] Training Loss: 0.739722 
[1/25][8497/14432] Training Loss: 0.727065 
[1/25][8498/14432] Training Loss: 0.807271 
[1/25][8499/14432] Training Loss: 0.632941 
[1/25][8500/14432] Training Loss: 0.686863 
[1/25][8501/14432] Training Loss: 0.596764 
[1/25][8502/14432] Training Loss: 0.621749 
[1/25][8503/14432] Training Loss: 0.442182 
[1/25][8504/14432] Training Loss: 0.702949 
[1/25][8505/14432] Training Loss: 0.559344 
[1/25][8506/14432] Training Loss: 0.596912 
[1/25][8507/14432] Training Loss: 0.693772 
[1/25][8508/14432] Training Loss: 0.675203 
[1/25][8509/14432] Training Loss: 0.853702 
[1/25][8510/14432] Training Loss: 0.633315 
[1/25][8511/14432] Training Loss: 0.717731 
[1/25][8512/14432] Training Loss: 0.540479 
[1/25][8513/14432] Training Loss: 0.656076 
[1/25][8514/14432] Training Loss: 0.661488 
[1/25][8515/14432] Training Loss: 0.595627 
[1/25][8516/14432] Training Loss: 0.450857 
[1/25][8517/14432] Training Loss: 0.611194 
[1/25][8518/14432] Training Loss: 0.791197 
[1/25][8519/14432] Training Loss: 0.517004 
[1/25][8520/14432] Training Loss: 0.819319 
[1/25][8521/14432] Training Loss: 0.519727 
[1/25][8522/14432] Training Loss: 0.727720 
[1/25][8523/14432] Training Loss: 0.841444 
[1/25][8524/14432] Training Loss: 0.627500 
[1/25][8525/14432] Training Loss: 0.523684 
[1/25][8526/14432] Training Loss: 0.690258 
[1/25][8527/14432] Training Loss: 0.524535 
[1/25][8528/14432] Training Loss: 0.732582 
[1/25][8529/14432] Training Loss: 0.702650 
[1/25][8530/14432] Training Loss: 0.754734 
[1/25][8531/14432] Training Loss: 0.789525 
[1/25][8532/14432] Training Loss: 0.795201 
[1/25][8533/14432] Training Loss: 0.863061 
[1/25][8534/14432] Training Loss: 0.667760 
[1/25][8535/14432] Training Loss: 0.566337 
[1/25][8536/14432] Training Loss: 0.704753 
[1/25][8537/14432] Training Loss: 0.546516 
[1/25][8538/14432] Training Loss: 0.466938 
[1/25][8539/14432] Training Loss: 0.612336 
[1/25][8540/14432] Training Loss: 0.876647 
[1/25][8541/14432] Training Loss: 0.694286 
[1/25][8542/14432] Training Loss: 0.656383 
[1/25][8543/14432] Training Loss: 0.421863 
[1/25][8544/14432] Training Loss: 0.514802 
[1/25][8545/14432] Training Loss: 0.489253 
[1/25][8546/14432] Training Loss: 0.680581 
[1/25][8547/14432] Training Loss: 0.863802 
[1/25][8548/14432] Training Loss: 0.665289 
[1/25][8549/14432] Training Loss: 0.582929 
[1/25][8550/14432] Training Loss: 0.652769 
[1/25][8551/14432] Training Loss: 0.689644 
[1/25][8552/14432] Training Loss: 0.646019 
[1/25][8553/14432] Training Loss: 0.623628 
[1/25][8554/14432] Training Loss: 0.696075 
[1/25][8555/14432] Training Loss: 0.881912 
[1/25][8556/14432] Training Loss: 0.876750 
[1/25][8557/14432] Training Loss: 0.724364 
[1/25][8558/14432] Training Loss: 0.685850 
[1/25][8559/14432] Training Loss: 0.768407 
[1/25][8560/14432] Training Loss: 0.644009 
[1/25][8561/14432] Training Loss: 0.649655 
[1/25][8562/14432] Training Loss: 0.701352 
[1/25][8563/14432] Training Loss: 0.589541 
[1/25][8564/14432] Training Loss: 0.686433 
[1/25][8565/14432] Training Loss: 0.632199 
[1/25][8566/14432] Training Loss: 0.652698 
[1/25][8567/14432] Training Loss: 0.760520 
[1/25][8568/14432] Training Loss: 0.680965 
[1/25][8569/14432] Training Loss: 0.601079 
[1/25][8570/14432] Training Loss: 0.654252 
[1/25][8571/14432] Training Loss: 0.477914 
[1/25][8572/14432] Training Loss: 0.785759 
[1/25][8573/14432] Training Loss: 0.660058 
[1/25][8574/14432] Training Loss: 0.710095 
[1/25][8575/14432] Training Loss: 0.622577 
[1/25][8576/14432] Training Loss: 0.626911 
[1/25][8577/14432] Training Loss: 0.658470 
[1/25][8578/14432] Training Loss: 0.749391 
[1/25][8579/14432] Training Loss: 0.644937 
[1/25][8580/14432] Training Loss: 0.488561 
[1/25][8581/14432] Training Loss: 0.779938 
[1/25][8582/14432] Training Loss: 0.503698 
[1/25][8583/14432] Training Loss: 0.744878 
[1/25][8584/14432] Training Loss: 0.687813 
[1/25][8585/14432] Training Loss: 0.450868 
[1/25][8586/14432] Training Loss: 0.462880 
[1/25][8587/14432] Training Loss: 0.618446 
[1/25][8588/14432] Training Loss: 0.732117 
[1/25][8589/14432] Training Loss: 0.451385 
[1/25][8590/14432] Training Loss: 0.932378 
[1/25][8591/14432] Training Loss: 0.551182 
[1/25][8592/14432] Training Loss: 0.852841 
[1/25][8593/14432] Training Loss: 0.697626 
[1/25][8594/14432] Training Loss: 0.623255 
[1/25][8595/14432] Training Loss: 0.576964 
[1/25][8596/14432] Training Loss: 0.781357 
[1/25][8597/14432] Training Loss: 0.556171 
[1/25][8598/14432] Training Loss: 0.761123 
[1/25][8599/14432] Training Loss: 0.564033 
[1/25][8600/14432] Training Loss: 0.942611 
[1/25][8601/14432] Training Loss: 0.500658 
[1/25][8602/14432] Training Loss: 0.678648 
[1/25][8603/14432] Training Loss: 0.679798 
[1/25][8604/14432] Training Loss: 0.609330 
[1/25][8605/14432] Training Loss: 0.710602 
[1/25][8606/14432] Training Loss: 0.455842 
[1/25][8607/14432] Training Loss: 0.737855 
[1/25][8608/14432] Training Loss: 1.010322 
[1/25][8609/14432] Training Loss: 0.578819 
[1/25][8610/14432] Training Loss: 0.691965 
[1/25][8611/14432] Training Loss: 0.604576 
[1/25][8612/14432] Training Loss: 1.174963 
[1/25][8613/14432] Training Loss: 0.906053 
[1/25][8614/14432] Training Loss: 0.513289 
[1/25][8615/14432] Training Loss: 0.574598 
[1/25][8616/14432] Training Loss: 0.519232 
[1/25][8617/14432] Training Loss: 0.581092 
[1/25][8618/14432] Training Loss: 0.607156 
[1/25][8619/14432] Training Loss: 0.630234 
[1/25][8620/14432] Training Loss: 0.613344 
[1/25][8621/14432] Training Loss: 0.691705 
[1/25][8622/14432] Training Loss: 0.656365 
[1/25][8623/14432] Training Loss: 0.876929 
[1/25][8624/14432] Training Loss: 0.720785 
[1/25][8625/14432] Training Loss: 0.493869 
[1/25][8626/14432] Training Loss: 0.615596 
[1/25][8627/14432] Training Loss: 0.643713 
[1/25][8628/14432] Training Loss: 0.646624 
[1/25][8629/14432] Training Loss: 0.674968 
[1/25][8630/14432] Training Loss: 0.709888 
[1/25][8631/14432] Training Loss: 0.619863 
[1/25][8632/14432] Training Loss: 0.458210 
[1/25][8633/14432] Training Loss: 0.637678 
[1/25][8634/14432] Training Loss: 0.660113 
[1/25][8635/14432] Training Loss: 0.668652 
[1/25][8636/14432] Training Loss: 0.603658 
[1/25][8637/14432] Training Loss: 0.794914 
[1/25][8638/14432] Training Loss: 0.437141 
[1/25][8639/14432] Training Loss: 0.731648 
[1/25][8640/14432] Training Loss: 0.602101 
[1/25][8641/14432] Training Loss: 0.621895 
[1/25][8642/14432] Training Loss: 0.638778 
[1/25][8643/14432] Training Loss: 0.605441 
[1/25][8644/14432] Training Loss: 0.660283 
[1/25][8645/14432] Training Loss: 0.604942 
[1/25][8646/14432] Training Loss: 0.584050 
[1/25][8647/14432] Training Loss: 0.738014 
[1/25][8648/14432] Training Loss: 0.900584 
[1/25][8649/14432] Training Loss: 0.716076 
[1/25][8650/14432] Training Loss: 0.949033 
[1/25][8651/14432] Training Loss: 0.663064 
[1/25][8652/14432] Training Loss: 0.590336 
[1/25][8653/14432] Training Loss: 0.503674 
[1/25][8654/14432] Training Loss: 0.863039 
[1/25][8655/14432] Training Loss: 0.679995 
[1/25][8656/14432] Training Loss: 0.878900 
[1/25][8657/14432] Training Loss: 0.557540 
[1/25][8658/14432] Training Loss: 0.666250 
[1/25][8659/14432] Training Loss: 0.753833 
[1/25][8660/14432] Training Loss: 0.607421 
[1/25][8661/14432] Training Loss: 0.538573 
[1/25][8662/14432] Training Loss: 0.440104 
[1/25][8663/14432] Training Loss: 0.471147 
[1/25][8664/14432] Training Loss: 0.784555 
[1/25][8665/14432] Training Loss: 0.720189 
[1/25][8666/14432] Training Loss: 0.690812 
[1/25][8667/14432] Training Loss: 0.426599 
[1/25][8668/14432] Training Loss: 0.682121 
[1/25][8669/14432] Training Loss: 0.569791 
[1/25][8670/14432] Training Loss: 0.750630 
[1/25][8671/14432] Training Loss: 0.595620 
[1/25][8672/14432] Training Loss: 0.597603 
[1/25][8673/14432] Training Loss: 0.512673 
[1/25][8674/14432] Training Loss: 0.595208 
[1/25][8675/14432] Training Loss: 0.814958 
[1/25][8676/14432] Training Loss: 0.674268 
[1/25][8677/14432] Training Loss: 0.747518 
[1/25][8678/14432] Training Loss: 0.621413 
[1/25][8679/14432] Training Loss: 0.591817 
[1/25][8680/14432] Training Loss: 0.570573 
[1/25][8681/14432] Training Loss: 0.697457 
[1/25][8682/14432] Training Loss: 0.628290 
[1/25][8683/14432] Training Loss: 0.553617 
[1/25][8684/14432] Training Loss: 0.711623 
[1/25][8685/14432] Training Loss: 0.621766 
[1/25][8686/14432] Training Loss: 0.432873 
[1/25][8687/14432] Training Loss: 0.902334 
[1/25][8688/14432] Training Loss: 0.643890 
[1/25][8689/14432] Training Loss: 0.869452 
[1/25][8690/14432] Training Loss: 0.636984 
[1/25][8691/14432] Training Loss: 0.540956 
[1/25][8692/14432] Training Loss: 0.602573 
[1/25][8693/14432] Training Loss: 0.557401 
[1/25][8694/14432] Training Loss: 0.832573 
[1/25][8695/14432] Training Loss: 0.575969 
[1/25][8696/14432] Training Loss: 0.615039 
[1/25][8697/14432] Training Loss: 0.474192 
[1/25][8698/14432] Training Loss: 0.509125 
[1/25][8699/14432] Training Loss: 0.576257 
[1/25][8700/14432] Training Loss: 0.699874 
[1/25][8701/14432] Training Loss: 0.744866 
[1/25][8702/14432] Training Loss: 0.618588 
[1/25][8703/14432] Training Loss: 0.782375 
[1/25][8704/14432] Training Loss: 0.644631 
[1/25][8705/14432] Training Loss: 0.666959 
[1/25][8706/14432] Training Loss: 0.727404 
[1/25][8707/14432] Training Loss: 0.759664 
[1/25][8708/14432] Training Loss: 0.668932 
[1/25][8709/14432] Training Loss: 0.610024 
[1/25][8710/14432] Training Loss: 0.900249 
[1/25][8711/14432] Training Loss: 0.724141 
[1/25][8712/14432] Training Loss: 0.744826 
[1/25][8713/14432] Training Loss: 0.587499 
[1/25][8714/14432] Training Loss: 0.666340 
[1/25][8715/14432] Training Loss: 0.664477 
[1/25][8716/14432] Training Loss: 0.814320 
[1/25][8717/14432] Training Loss: 0.773982 
[1/25][8718/14432] Training Loss: 0.611967 
[1/25][8719/14432] Training Loss: 0.728112 
[1/25][8720/14432] Training Loss: 0.667149 
[1/25][8721/14432] Training Loss: 0.559232 
[1/25][8722/14432] Training Loss: 0.819859 
[1/25][8723/14432] Training Loss: 0.434320 
[1/25][8724/14432] Training Loss: 0.611129 
[1/25][8725/14432] Training Loss: 0.686839 
[1/25][8726/14432] Training Loss: 0.636702 
[1/25][8727/14432] Training Loss: 0.704132 
[1/25][8728/14432] Training Loss: 0.470089 
[1/25][8729/14432] Training Loss: 0.823135 
[1/25][8730/14432] Training Loss: 0.499365 
[1/25][8731/14432] Training Loss: 0.491438 
[1/25][8732/14432] Training Loss: 0.859299 
[1/25][8733/14432] Training Loss: 0.672228 
[1/25][8734/14432] Training Loss: 0.790613 
[1/25][8735/14432] Training Loss: 0.546187 
[1/25][8736/14432] Training Loss: 0.508884 
[1/25][8737/14432] Training Loss: 0.566909 
[1/25][8738/14432] Training Loss: 0.736222 
[1/25][8739/14432] Training Loss: 0.636161 
[1/25][8740/14432] Training Loss: 0.669632 
[1/25][8741/14432] Training Loss: 0.623797 
[1/25][8742/14432] Training Loss: 0.729965 
[1/25][8743/14432] Training Loss: 0.606768 
[1/25][8744/14432] Training Loss: 0.558869 
[1/25][8745/14432] Training Loss: 0.443432 
[1/25][8746/14432] Training Loss: 0.630854 
[1/25][8747/14432] Training Loss: 0.716805 
[1/25][8748/14432] Training Loss: 0.590443 
[1/25][8749/14432] Training Loss: 0.793115 
[1/25][8750/14432] Training Loss: 0.495042 
[1/25][8751/14432] Training Loss: 0.649149 
[1/25][8752/14432] Training Loss: 0.540243 
[1/25][8753/14432] Training Loss: 0.464056 
[1/25][8754/14432] Training Loss: 0.504570 
[1/25][8755/14432] Training Loss: 0.639989 
[1/25][8756/14432] Training Loss: 0.484892 
[1/25][8757/14432] Training Loss: 0.658848 
[1/25][8758/14432] Training Loss: 0.636318 
[1/25][8759/14432] Training Loss: 0.744552 
[1/25][8760/14432] Training Loss: 0.599256 
[1/25][8761/14432] Training Loss: 0.869590 
[1/25][8762/14432] Training Loss: 0.604103 
[1/25][8763/14432] Training Loss: 0.692994 
[1/25][8764/14432] Training Loss: 0.651555 
[1/25][8765/14432] Training Loss: 0.419309 
[1/25][8766/14432] Training Loss: 0.637132 
[1/25][8767/14432] Training Loss: 0.637585 
[1/25][8768/14432] Training Loss: 0.842728 
[1/25][8769/14432] Training Loss: 0.571220 
[1/25][8770/14432] Training Loss: 0.674039 
[1/25][8771/14432] Training Loss: 0.586340 
[1/25][8772/14432] Training Loss: 0.589120 
[1/25][8773/14432] Training Loss: 0.600257 
[1/25][8774/14432] Training Loss: 0.807333 
[1/25][8775/14432] Training Loss: 0.676231 
[1/25][8776/14432] Training Loss: 0.461832 
[1/25][8777/14432] Training Loss: 0.789505 
[1/25][8778/14432] Training Loss: 0.603620 
[1/25][8779/14432] Training Loss: 0.454218 
[1/25][8780/14432] Training Loss: 0.649185 
[1/25][8781/14432] Training Loss: 0.640518 
[1/25][8782/14432] Training Loss: 0.832829 
[1/25][8783/14432] Training Loss: 0.590565 
[1/25][8784/14432] Training Loss: 0.806237 
[1/25][8785/14432] Training Loss: 0.623540 
[1/25][8786/14432] Training Loss: 0.572878 
[1/25][8787/14432] Training Loss: 0.860690 
[1/25][8788/14432] Training Loss: 0.457282 
[1/25][8789/14432] Training Loss: 0.898333 
[1/25][8790/14432] Training Loss: 0.823176 
[1/25][8791/14432] Training Loss: 0.650554 
[1/25][8792/14432] Training Loss: 0.511318 
[1/25][8793/14432] Training Loss: 0.499130 
[1/25][8794/14432] Training Loss: 0.633755 
[1/25][8795/14432] Training Loss: 0.645393 
[1/25][8796/14432] Training Loss: 0.600998 
[1/25][8797/14432] Training Loss: 0.679977 
[1/25][8798/14432] Training Loss: 0.622349 
[1/25][8799/14432] Training Loss: 0.684648 
[1/25][8800/14432] Training Loss: 0.475097 
[1/25][8801/14432] Training Loss: 0.620601 
[1/25][8802/14432] Training Loss: 0.535696 
[1/25][8803/14432] Training Loss: 0.789780 
[1/25][8804/14432] Training Loss: 0.657706 
[1/25][8805/14432] Training Loss: 0.519269 
[1/25][8806/14432] Training Loss: 0.778658 
[1/25][8807/14432] Training Loss: 0.880158 
[1/25][8808/14432] Training Loss: 0.702507 
[1/25][8809/14432] Training Loss: 0.589035 
[1/25][8810/14432] Training Loss: 0.692328 
[1/25][8811/14432] Training Loss: 0.616019 
[1/25][8812/14432] Training Loss: 0.646177 
[1/25][8813/14432] Training Loss: 0.594015 
[1/25][8814/14432] Training Loss: 0.772426 
[1/25][8815/14432] Training Loss: 0.815938 
[1/25][8816/14432] Training Loss: 0.669438 
[1/25][8817/14432] Training Loss: 0.588604 
[1/25][8818/14432] Training Loss: 0.705292 
[1/25][8819/14432] Training Loss: 0.716122 
[1/25][8820/14432] Training Loss: 0.764782 
[1/25][8821/14432] Training Loss: 0.519159 
[1/25][8822/14432] Training Loss: 0.564855 
[1/25][8823/14432] Training Loss: 0.727686 
[1/25][8824/14432] Training Loss: 0.599588 
[1/25][8825/14432] Training Loss: 0.526818 
[1/25][8826/14432] Training Loss: 0.790745 
[1/25][8827/14432] Training Loss: 0.926929 
[1/25][8828/14432] Training Loss: 0.643674 
[1/25][8829/14432] Training Loss: 0.882774 
[1/25][8830/14432] Training Loss: 0.590268 
[1/25][8831/14432] Training Loss: 0.588594 
[1/25][8832/14432] Training Loss: 0.711374 
[1/25][8833/14432] Training Loss: 0.563226 
[1/25][8834/14432] Training Loss: 0.696695 
[1/25][8835/14432] Training Loss: 0.651463 
[1/25][8836/14432] Training Loss: 0.476252 
[1/25][8837/14432] Training Loss: 0.443458 
[1/25][8838/14432] Training Loss: 0.614725 
[1/25][8839/14432] Training Loss: 0.750565 
[1/25][8840/14432] Training Loss: 0.657397 
[1/25][8841/14432] Training Loss: 0.657321 
[1/25][8842/14432] Training Loss: 0.840364 
[1/25][8843/14432] Training Loss: 0.525357 
[1/25][8844/14432] Training Loss: 0.841063 
[1/25][8845/14432] Training Loss: 0.796457 
[1/25][8846/14432] Training Loss: 0.722901 
[1/25][8847/14432] Training Loss: 0.654077 
[1/25][8848/14432] Training Loss: 0.558382 
[1/25][8849/14432] Training Loss: 0.749205 
[1/25][8850/14432] Training Loss: 0.547233 
[1/25][8851/14432] Training Loss: 0.714981 
[1/25][8852/14432] Training Loss: 0.650990 
[1/25][8853/14432] Training Loss: 0.443618 
[1/25][8854/14432] Training Loss: 0.771947 
[1/25][8855/14432] Training Loss: 0.654662 
[1/25][8856/14432] Training Loss: 0.459387 
[1/25][8857/14432] Training Loss: 0.592466 
[1/25][8858/14432] Training Loss: 0.581075 
[1/25][8859/14432] Training Loss: 0.631340 
[1/25][8860/14432] Training Loss: 0.742054 
[1/25][8861/14432] Training Loss: 0.558788 
[1/25][8862/14432] Training Loss: 0.732148 
[1/25][8863/14432] Training Loss: 0.904542 
[1/25][8864/14432] Training Loss: 0.753066 
[1/25][8865/14432] Training Loss: 0.882055 
[1/25][8866/14432] Training Loss: 0.963089 
[1/25][8867/14432] Training Loss: 0.642643 
[1/25][8868/14432] Training Loss: 0.786682 
[1/25][8869/14432] Training Loss: 0.635571 
[1/25][8870/14432] Training Loss: 0.624797 
[1/25][8871/14432] Training Loss: 0.767679 
[1/25][8872/14432] Training Loss: 0.709360 
[1/25][8873/14432] Training Loss: 0.651212 
[1/25][8874/14432] Training Loss: 0.660677 
[1/25][8875/14432] Training Loss: 0.612228 
[1/25][8876/14432] Training Loss: 0.586004 
[1/25][8877/14432] Training Loss: 0.521828 
[1/25][8878/14432] Training Loss: 0.756022 
[1/25][8879/14432] Training Loss: 0.987091 
[1/25][8880/14432] Training Loss: 0.615983 
[1/25][8881/14432] Training Loss: 0.864917 
[1/25][8882/14432] Training Loss: 0.614371 
[1/25][8883/14432] Training Loss: 0.659132 
[1/25][8884/14432] Training Loss: 0.572958 
[1/25][8885/14432] Training Loss: 0.587860 
[1/25][8886/14432] Training Loss: 0.652288 
[1/25][8887/14432] Training Loss: 0.668840 
[1/25][8888/14432] Training Loss: 0.755767 
[1/25][8889/14432] Training Loss: 0.565870 
[1/25][8890/14432] Training Loss: 0.406835 
[1/25][8891/14432] Training Loss: 0.750179 
[1/25][8892/14432] Training Loss: 0.570937 
[1/25][8893/14432] Training Loss: 0.610518 
[1/25][8894/14432] Training Loss: 0.662268 
[1/25][8895/14432] Training Loss: 0.655217 
[1/25][8896/14432] Training Loss: 0.827629 
[1/25][8897/14432] Training Loss: 0.686112 
[1/25][8898/14432] Training Loss: 0.596156 
[1/25][8899/14432] Training Loss: 0.643130 
[1/25][8900/14432] Training Loss: 0.678314 
[1/25][8901/14432] Training Loss: 0.716321 
[1/25][8902/14432] Training Loss: 0.706735 
[1/25][8903/14432] Training Loss: 0.418201 
[1/25][8904/14432] Training Loss: 0.502967 
[1/25][8905/14432] Training Loss: 0.589636 
[1/25][8906/14432] Training Loss: 0.777504 
[1/25][8907/14432] Training Loss: 0.722938 
[1/25][8908/14432] Training Loss: 0.696027 
[1/25][8909/14432] Training Loss: 0.701621 
[1/25][8910/14432] Training Loss: 0.677151 
[1/25][8911/14432] Training Loss: 0.907222 
[1/25][8912/14432] Training Loss: 0.661178 
[1/25][8913/14432] Training Loss: 0.762887 
[1/25][8914/14432] Training Loss: 0.733042 
[1/25][8915/14432] Training Loss: 0.450572 
[1/25][8916/14432] Training Loss: 0.702807 
[1/25][8917/14432] Training Loss: 0.486326 
[1/25][8918/14432] Training Loss: 0.477297 
[1/25][8919/14432] Training Loss: 0.664371 
[1/25][8920/14432] Training Loss: 0.545724 
[1/25][8921/14432] Training Loss: 0.576907 
[1/25][8922/14432] Training Loss: 0.995118 
[1/25][8923/14432] Training Loss: 0.490464 
[1/25][8924/14432] Training Loss: 0.461645 
[1/25][8925/14432] Training Loss: 0.757472 
[1/25][8926/14432] Training Loss: 0.640183 
[1/25][8927/14432] Training Loss: 0.543598 
[1/25][8928/14432] Training Loss: 0.713646 
[1/25][8929/14432] Training Loss: 0.604520 
[1/25][8930/14432] Training Loss: 0.717299 
[1/25][8931/14432] Training Loss: 0.628331 
[1/25][8932/14432] Training Loss: 0.740842 
[1/25][8933/14432] Training Loss: 0.636970 
[1/25][8934/14432] Training Loss: 0.667805 
[1/25][8935/14432] Training Loss: 0.593932 
[1/25][8936/14432] Training Loss: 0.571842 
[1/25][8937/14432] Training Loss: 0.739031 
[1/25][8938/14432] Training Loss: 0.786156 
[1/25][8939/14432] Training Loss: 0.544200 
[1/25][8940/14432] Training Loss: 0.567897 
[1/25][8941/14432] Training Loss: 0.686859 
[1/25][8942/14432] Training Loss: 0.730021 
[1/25][8943/14432] Training Loss: 0.752812 
[1/25][8944/14432] Training Loss: 0.718213 
[1/25][8945/14432] Training Loss: 0.699300 
[1/25][8946/14432] Training Loss: 0.806286 
[1/25][8947/14432] Training Loss: 0.794875 
[1/25][8948/14432] Training Loss: 0.713264 
[1/25][8949/14432] Training Loss: 0.740919 
[1/25][8950/14432] Training Loss: 0.563947 
[1/25][8951/14432] Training Loss: 0.711505 
[1/25][8952/14432] Training Loss: 0.541854 
[1/25][8953/14432] Training Loss: 0.462991 
[1/25][8954/14432] Training Loss: 0.554344 
[1/25][8955/14432] Training Loss: 0.523980 
[1/25][8956/14432] Training Loss: 0.594363 
[1/25][8957/14432] Training Loss: 0.535662 
[1/25][8958/14432] Training Loss: 0.494410 
[1/25][8959/14432] Training Loss: 0.868707 
[1/25][8960/14432] Training Loss: 0.832117 
[1/25][8961/14432] Training Loss: 0.533995 
[1/25][8962/14432] Training Loss: 0.483767 
[1/25][8963/14432] Training Loss: 0.809076 
[1/25][8964/14432] Training Loss: 0.661722 
[1/25][8965/14432] Training Loss: 0.692275 
[1/25][8966/14432] Training Loss: 0.656581 
[1/25][8967/14432] Training Loss: 0.619399 
[1/25][8968/14432] Training Loss: 0.477266 
[1/25][8969/14432] Training Loss: 0.757345 
[1/25][8970/14432] Training Loss: 0.560349 
[1/25][8971/14432] Training Loss: 0.685417 
[1/25][8972/14432] Training Loss: 0.757924 
[1/25][8973/14432] Training Loss: 0.609060 
[1/25][8974/14432] Training Loss: 0.684041 
[1/25][8975/14432] Training Loss: 0.700614 
[1/25][8976/14432] Training Loss: 0.611047 
[1/25][8977/14432] Training Loss: 0.543321 
[1/25][8978/14432] Training Loss: 0.562441 
[1/25][8979/14432] Training Loss: 0.644871 
[1/25][8980/14432] Training Loss: 0.532627 
[1/25][8981/14432] Training Loss: 0.563230 
[1/25][8982/14432] Training Loss: 0.446989 
[1/25][8983/14432] Training Loss: 0.615978 
[1/25][8984/14432] Training Loss: 0.699544 
[1/25][8985/14432] Training Loss: 0.562919 
